case_id,split,split_ratio,rule_family,reference_proof_state,candidate_rule_id,material_type,action_type,stratification_key,row_index,fold_id,leakage_checked
CASE_0752,train,70/15/15,Stockholm-inspired,probable_violation,STO_R03,obsolete_pesticide_POP,disposal,Stockholm-inspired__probable_violation,752,0,yes
CASE_0753,train,70/15/15,Rotterdam-inspired,probable_violation,ROT_R01,listed_pesticide,export,Rotterdam-inspired__probable_violation,753,0,yes
CASE_0757,train,70/15/15,Montreal-inspired,confirmed_violation,MON_R05,refrigerant_stock,import,Montreal-inspired__confirmed_violation,757,0,yes
CASE_0758,train,70/15/15,Rotterdam-inspired,confirmed_violation,ROT_R03,industrial_precursor,shipment,Rotterdam-inspired__confirmed_violation,758,0,yes
CASE_0759,train,70/15/15,Rotterdam-inspired,confirmed_violation,ROT_R02,hazardous_chemical,cross_border_sale,Rotterdam-inspired__confirmed_violation,759,0,yes
CASE_0761,train,70/15/15,Montreal-inspired,insufficient_evidence,MON_R04,ODS_blend,sale,Montreal-inspired__insufficient_evidence,761,0,yes
CASE_0762,train,70/15/15,Minamata-inspired,confirmed_violation,MIN_R04,mercury_contaminated_effluent,treatment,Minamata-inspired__confirmed_violation,762,0,yes
CASE_0763,train,70/15/15,Stockholm-inspired,insufficient_evidence,STO_R02,PCB_stock,storage,Stockholm-inspired__insufficient_evidence,763,0,yes
CASE_0767,train,70/15/15,Minamata-inspired,confirmed_violation,MIN_R05,mercury_air_emission,release,Minamata-inspired__confirmed_violation,767,0,yes
CASE_0768,train,70/15/15,Basel-inspired,confirmed_violation,BAS_R01,hazardous_waste,movement,Basel-inspired__confirmed_violation,768,0,yes
CASE_0769,train,70/15/15,Minamata-inspired,human_review_required,MIN_R03,mercury_sludge,storage,Minamata-inspired__human_review_required,769,0,yes
CASE_0770,train,70/15/15,Basel-inspired,human_review_required,BAS_R04,e_waste_residue,disposal_transfer,Basel-inspired__human_review_required,770,0,yes
CASE_0771,train,70/15/15,Montreal-inspired,insufficient_evidence,MON_R02,CFC_stock,production,Montreal-inspired__insufficient_evidence,771,0,yes
CASE_0773,train,70/15/15,Minamata-inspired,no_violation,MIN_R04,mercury_contaminated_effluent,treatment,Minamata-inspired__no_violation,773,0,yes
CASE_0774,train,70/15/15,Montreal-inspired,insufficient_evidence,MON_R02,CFC_stock,production,Montreal-inspired__insufficient_evidence,774,0,yes
CASE_0775,train,70/15/15,Montreal-inspired,no_violation,MON_R03,HCFC_batch,use,Montreal-inspired__no_violation,775,0,yes
CASE_0777,train,70/15/15,Basel-inspired,confirmed_violation,BAS_R01,hazardous_waste,movement,Basel-inspired__confirmed_violation,777,0,yes
CASE_0779,train,70/15/15,Minamata-inspired,probable_violation,MIN_R05,mercury_air_emission,release,Minamata-inspired__probable_violation,779,0,yes
CASE_0780,train,70/15/15,Montreal-inspired,no_violation,MON_R05,refrigerant_stock,import,Montreal-inspired__no_violation,780,0,yes
CASE_0781,train,70/15/15,Montreal-inspired,human_review_required,MON_R04,ODS_blend,sale,Montreal-inspired__human_review_required,781,0,yes
CASE_0782,train,70/15/15,Rotterdam-inspired,insufficient_evidence,ROT_R02,hazardous_chemical,cross_border_sale,Rotterdam-inspired__insufficient_evidence,782,0,yes
CASE_0783,train,70/15/15,Montreal-inspired,insufficient_evidence,MON_R02,CFC_stock,production,Montreal-inspired__insufficient_evidence,783,0,yes
CASE_0784,train,70/15/15,Rotterdam-inspired,probable_violation,ROT_R04,restricted_solvent,export,Rotterdam-inspired__probable_violation,784,0,yes
CASE_0785,train,70/15/15,Stockholm-inspired,insufficient_evidence,STO_R03,obsolete_pesticide_POP,disposal,Stockholm-inspired__insufficient_evidence,785,0,yes
CASE_0787,train,70/15/15,Montreal-inspired,human_review_required,MON_R04,ODS_blend,sale,Montreal-inspired__human_review_required,787,0,yes
CASE_0788,train,70/15/15,Basel-inspired,insufficient_evidence,BAS_R01,hazardous_waste,movement,Basel-inspired__insufficient_evidence,788,0,yes
CASE_0789,train,70/15/15,Minamata-inspired,human_review_required,MIN_R03,mercury_sludge,storage,Minamata-inspired__human_review_required,789,0,yes
CASE_0791,train,70/15/15,Rotterdam-inspired,confirmed_violation,ROT_R03,industrial_precursor,shipment,Rotterdam-inspired__confirmed_violation,791,0,yes
CASE_0792,train,70/15/15,Minamata-inspired,probable_violation,MIN_R03,mercury_sludge,storage,Minamata-inspired__probable_violation,792,0,yes
CASE_0794,train,70/15/15,Basel-inspired,confirmed_violation,BAS_R05,spent_acid,movement,Basel-inspired__confirmed_violation,794,0,yes
CASE_0795,train,70/15/15,Minamata-inspired,human_review_required,MIN_R01,mercury_release,release,Minamata-inspired__human_review_required,795,0,yes
CASE_0797,train,70/15/15,Basel-inspired,probable_violation,BAS_R01,hazardous_waste,movement,Basel-inspired__probable_violation,797,0,yes
CASE_0798,train,70/15/15,Basel-inspired,insufficient_evidence,BAS_R05,spent_acid,movement,Basel-inspired__insufficient_evidence,798,0,yes
CASE_0799,train,70/15/15,Basel-inspired,probable_violation,BAS_R04,e_waste_residue,disposal_transfer,Basel-inspired__probable_violation,799,0,yes
CASE_0800,train,70/15/15,Basel-inspired,confirmed_violation,BAS_R05,spent_acid,movement,Basel-inspired__confirmed_violation,800,0,yes
CASE_0801,train,70/15/15,Minamata-inspired,insufficient_evidence,MIN_R04,mercury_contaminated_effluent,treatment,Minamata-inspired__insufficient_evidence,801,0,yes
CASE_0802,train,70/15/15,Minamata-inspired,human_review_required,MIN_R02,mercury_waste,waste_handling,Minamata-inspired__human_review_required,802,0,yes
CASE_0803,train,70/15/15,Minamata-inspired,probable_violation,MIN_R05,mercury_air_emission,release,Minamata-inspired__probable_violation,803,0,yes
CASE_0804,train,70/15/15,Basel-inspired,human_review_required,BAS_R05,spent_acid,movement,Basel-inspired__human_review_required,804,0,yes
CASE_0805,train,70/15/15,Minamata-inspired,insufficient_evidence,MIN_R01,mercury_release,release,Minamata-inspired__insufficient_evidence,805,0,yes
CASE_0806,train,70/15/15,Basel-inspired,human_review_required,BAS_R04,e_waste_residue,disposal_transfer,Basel-inspired__human_review_required,806,0,yes
CASE_0807,train,70/15/15,Rotterdam-inspired,probable_violation,ROT_R01,listed_pesticide,export,Rotterdam-inspired__probable_violation,807,0,yes
CASE_0808,train,70/15/15,Stockholm-inspired,probable_violation,STO_R01,listed_POP,use,Stockholm-inspired__probable_violation,808,0,yes
CASE_0809,train,70/15/15,Rotterdam-inspired,no_violation,ROT_R03,industrial_precursor,shipment,Rotterdam-inspired__no_violation,809,0,yes
CASE_0810,train,70/15/15,Minamata-inspired,insufficient_evidence,MIN_R04,mercury_contaminated_effluent,treatment,Minamata-inspired__insufficient_evidence,810,0,yes
CASE_0811,train,70/15/15,Minamata-inspired,confirmed_violation,MIN_R01,mercury_release,release,Minamata-inspired__confirmed_violation,811,0,yes
CASE_0814,train,70/15/15,Minamata-inspired,probable_violation,MIN_R03,mercury_sludge,storage,Minamata-inspired__probable_violation,814,0,yes
CASE_0815,train,70/15/15,Stockholm-inspired,insufficient_evidence,STO_R04,POP_contaminated_material,treatment,Stockholm-inspired__insufficient_evidence,815,0,yes
CASE_0816,train,70/15/15,Rotterdam-inspired,confirmed_violation,ROT_R04,restricted_solvent,export,Rotterdam-inspired__confirmed_violation,816,0,yes
CASE_0817,train,70/15/15,Rotterdam-inspired,insufficient_evidence,ROT_R03,industrial_precursor,shipment,Rotterdam-inspired__insufficient_evidence,817,0,yes
CASE_0820,train,70/15/15,Montreal-inspired,probable_violation,MON_R05,refrigerant_stock,import,Montreal-inspired__probable_violation,820,0,yes
CASE_0821,train,70/15/15,Minamata-inspired,no_violation,MIN_R02,mercury_waste,waste_handling,Minamata-inspired__no_violation,821,0,yes
CASE_0823,train,70/15/15,Minamata-inspired,probable_violation,MIN_R02,mercury_waste,waste_handling,Minamata-inspired__probable_violation,823,0,yes
CASE_0824,train,70/15/15,Minamata-inspired,insufficient_evidence,MIN_R02,mercury_waste,waste_handling,Minamata-inspired__insufficient_evidence,824,0,yes
CASE_0826,train,70/15/15,Minamata-inspired,probable_violation,MIN_R05,mercury_air_emission,release,Minamata-inspired__probable_violation,826,0,yes
CASE_0827,train,70/15/15,Basel-inspired,confirmed_violation,BAS_R01,hazardous_waste,movement,Basel-inspired__confirmed_violation,827,0,yes
CASE_0830,train,70/15/15,Rotterdam-inspired,confirmed_violation,ROT_R02,hazardous_chemical,cross_border_sale,Rotterdam-inspired__confirmed_violation,830,0,yes
CASE_0831,train,70/15/15,Minamata-inspired,insufficient_evidence,MIN_R02,mercury_waste,waste_handling,Minamata-inspired__insufficient_evidence,831,0,yes
CASE_0833,train,70/15/15,Stockholm-inspired,no_violation,STO_R05,restricted_flame_retardant,use,Stockholm-inspired__no_violation,833,0,yes
CASE_0834,train,70/15/15,Basel-inspired,probable_violation,BAS_R05,spent_acid,movement,Basel-inspired__probable_violation,834,0,yes
CASE_0837,train,70/15/15,Basel-inspired,confirmed_violation,BAS_R01,hazardous_waste,movement,Basel-inspired__confirmed_violation,837,0,yes
CASE_0838,train,70/15/15,Basel-inspired,confirmed_violation,BAS_R02,waste_solvent,export,Basel-inspired__confirmed_violation,838,0,yes
CASE_0841,train,70/15/15,Montreal-inspired,confirmed_violation,MON_R02,CFC_stock,production,Montreal-inspired__confirmed_violation,841,0,yes
CASE_0842,train,70/15/15,Stockholm-inspired,probable_violation,STO_R04,POP_contaminated_material,treatment,Stockholm-inspired__probable_violation,842,0,yes
CASE_0843,train,70/15/15,Minamata-inspired,probable_violation,MIN_R01,mercury_release,release,Minamata-inspired__probable_violation,843,0,yes
CASE_0844,train,70/15/15,Minamata-inspired,probable_violation,MIN_R05,mercury_air_emission,release,Minamata-inspired__probable_violation,844,0,yes
CASE_0846,train,70/15/15,Minamata-inspired,insufficient_evidence,MIN_R02,mercury_waste,waste_handling,Minamata-inspired__insufficient_evidence,846,0,yes
CASE_0849,train,70/15/15,Minamata-inspired,probable_violation,MIN_R01,mercury_release,release,Minamata-inspired__probable_violation,849,0,yes
CASE_0850,train,70/15/15,Minamata-inspired,probable_violation,MIN_R02,mercury_waste,waste_handling,Minamata-inspired__probable_violation,850,0,yes
CASE_0851,train,70/15/15,Montreal-inspired,probable_violation,MON_R03,HCFC_batch,use,Montreal-inspired__probable_violation,851,0,yes
CASE_0852,train,70/15/15,Minamata-inspired,confirmed_violation,MIN_R04,mercury_contaminated_effluent,treatment,Minamata-inspired__confirmed_violation,852,0,yes
CASE_0853,train,70/15/15,Rotterdam-inspired,no_violation,ROT_R04,restricted_solvent,export,Rotterdam-inspired__no_violation,853,0,yes
CASE_0854,train,70/15/15,Basel-inspired,probable_violation,BAS_R02,waste_solvent,export,Basel-inspired__probable_violation,854,0,yes
CASE_0858,train,70/15/15,Rotterdam-inspired,confirmed_violation,ROT_R04,restricted_solvent,export,Rotterdam-inspired__confirmed_violation,858,0,yes
CASE_0859,train,70/15/15,Rotterdam-inspired,no_violation,ROT_R02,hazardous_chemical,cross_border_sale,Rotterdam-inspired__no_violation,859,0,yes
CASE_0860,train,70/15/15,Minamata-inspired,confirmed_violation,MIN_R04,mercury_contaminated_effluent,treatment,Minamata-inspired__confirmed_violation,860,0,yes
CASE_0861,train,70/15/15,Basel-inspired,probable_violation,BAS_R03,contaminated_sludge,transfer,Basel-inspired__probable_violation,861,0,yes
CASE_0862,train,70/15/15,Basel-inspired,human_review_required,BAS_R05,spent_acid,movement,Basel-inspired__human_review_required,862,0,yes
CASE_0863,train,70/15/15,Rotterdam-inspired,no_violation,ROT_R01,listed_pesticide,export,Rotterdam-inspired__no_violation,863,0,yes
CASE_0867,train,70/15/15,Minamata-inspired,human_review_required,MIN_R01,mercury_release,release,Minamata-inspired__human_review_required,867,0,yes
CASE_0869,train,70/15/15,Rotterdam-inspired,probable_violation,ROT_R04,restricted_solvent,export,Rotterdam-inspired__probable_violation,869,0,yes
CASE_0870,train,70/15/15,Montreal-inspired,confirmed_violation,MON_R01,controlled_ODS,import,Montreal-inspired__confirmed_violation,870,0,yes
CASE_0871,train,70/15/15,Stockholm-inspired,insufficient_evidence,STO_R03,obsolete_pesticide_POP,disposal,Stockholm-inspired__insufficient_evidence,871,0,yes
CASE_0872,train,70/15/15,Rotterdam-inspired,confirmed_violation,ROT_R03,industrial_precursor,shipment,Rotterdam-inspired__confirmed_violation,872,0,yes
CASE_0873,train,70/15/15,Montreal-inspired,human_review_required,MON_R01,controlled_ODS,import,Montreal-inspired__human_review_required,873,0,yes
CASE_0874,train,70/15/15,Basel-inspired,probable_violation,BAS_R03,contaminated_sludge,transfer,Basel-inspired__probable_violation,874,0,yes
CASE_0875,train,70/15/15,Rotterdam-inspired,no_violation,ROT_R05,listed_formulation,cross_border_sale,Rotterdam-inspired__no_violation,875,0,yes
CASE_0876,train,70/15/15,Stockholm-inspired,human_review_required,STO_R04,POP_contaminated_material,treatment,Stockholm-inspired__human_review_required,876,0,yes
CASE_0877,train,70/15/15,Basel-inspired,human_review_required,BAS_R03,contaminated_sludge,transfer,Basel-inspired__human_review_required,877,0,yes
CASE_0878,train,70/15/15,Minamata-inspired,no_violation,MIN_R05,mercury_air_emission,release,Minamata-inspired__no_violation,878,0,yes
CASE_0880,train,70/15/15,Basel-inspired,confirmed_violation,BAS_R03,contaminated_sludge,transfer,Basel-inspired__confirmed_violation,880,0,yes
CASE_0881,train,70/15/15,Rotterdam-inspired,confirmed_violation,ROT_R03,industrial_precursor,shipment,Rotterdam-inspired__confirmed_violation,881,0,yes
CASE_0882,train,70/15/15,Montreal-inspired,no_violation,MON_R03,HCFC_batch,use,Montreal-inspired__no_violation,882,0,yes
CASE_0883,train,70/15/15,Minamata-inspired,no_violation,MIN_R03,mercury_sludge,storage,Minamata-inspired__no_violation,883,0,yes
CASE_0884,train,70/15/15,Rotterdam-inspired,insufficient_evidence,ROT_R03,industrial_precursor,shipment,Rotterdam-inspired__insufficient_evidence,884,0,yes
CASE_0885,train,70/15/15,Montreal-inspired,human_review_required,MON_R02,CFC_stock,production,Montreal-inspired__human_review_required,885,0,yes
CASE_0886,train,70/15/15,Basel-inspired,probable_violation,BAS_R01,hazardous_waste,movement,Basel-inspired__probable_violation,886,0,yes
CASE_0887,train,70/15/15,Montreal-inspired,insufficient_evidence,MON_R05,refrigerant_stock,import,Montreal-inspired__insufficient_evidence,887,0,yes
CASE_0888,train,70/15/15,Montreal-inspired,no_violation,MON_R05,refrigerant_stock,import,Montreal-inspired__no_violation,888,0,yes
CASE_0889,train,70/15/15,Montreal-inspired,no_violation,MON_R01,controlled_ODS,import,Montreal-inspired__no_violation,889,0,yes
CASE_0893,train,70/15/15,Minamata-inspired,insufficient_evidence,MIN_R04,mercury_contaminated_effluent,treatment,Minamata-inspired__insufficient_evidence,893,0,yes
CASE_0894,train,70/15/15,Basel-inspired,confirmed_violation,BAS_R02,waste_solvent,export,Basel-inspired__confirmed_violation,894,0,yes
CASE_0896,train,70/15/15,Rotterdam-inspired,probable_violation,ROT_R03,industrial_precursor,shipment,Rotterdam-inspired__probable_violation,896,0,yes
CASE_0897,train,70/15/15,Montreal-inspired,confirmed_violation,MON_R05,refrigerant_stock,import,Montreal-inspired__confirmed_violation,897,0,yes
CASE_0901,train,70/15/15,Basel-inspired,confirmed_violation,BAS_R04,e_waste_residue,disposal_transfer,Basel-inspired__confirmed_violation,901,0,yes
CASE_0902,train,70/15/15,Montreal-inspired,no_violation,MON_R02,CFC_stock,production,Montreal-inspired__no_violation,902,0,yes
CASE_0903,train,70/15/15,Stockholm-inspired,confirmed_violation,STO_R02,PCB_stock,storage,Stockholm-inspired__confirmed_violation,903,0,yes
CASE_0904,train,70/15/15,Rotterdam-inspired,no_violation,ROT_R05,listed_formulation,cross_border_sale,Rotterdam-inspired__no_violation,904,0,yes
CASE_0905,train,70/15/15,Minamata-inspired,human_review_required,MIN_R01,mercury_release,release,Minamata-inspired__human_review_required,905,0,yes
CASE_0908,train,70/15/15,Rotterdam-inspired,no_violation,ROT_R04,restricted_solvent,export,Rotterdam-inspired__no_violation,908,0,yes
CASE_0909,train,70/15/15,Basel-inspired,probable_violation,BAS_R04,e_waste_residue,disposal_transfer,Basel-inspired__probable_violation,909,0,yes
CASE_0910,train,70/15/15,Stockholm-inspired,no_violation,STO_R02,PCB_stock,storage,Stockholm-inspired__no_violation,910,0,yes
CASE_0911,train,70/15/15,Rotterdam-inspired,no_violation,ROT_R02,hazardous_chemical,cross_border_sale,Rotterdam-inspired__no_violation,911,0,yes
CASE_0912,train,70/15/15,Rotterdam-inspired,insufficient_evidence,ROT_R01,listed_pesticide,export,Rotterdam-inspired__insufficient_evidence,912,0,yes
CASE_0914,train,70/15/15,Rotterdam-inspired,confirmed_violation,ROT_R04,restricted_solvent,export,Rotterdam-inspired__confirmed_violation,914,0,yes
CASE_0915,train,70/15/15,Minamata-inspired,probable_violation,MIN_R02,mercury_waste,waste_handling,Minamata-inspired__probable_violation,915,0,yes
CASE_0916,train,70/15/15,Basel-inspired,confirmed_violation,BAS_R03,contaminated_sludge,transfer,Basel-inspired__confirmed_violation,916,0,yes
CASE_0917,train,70/15/15,Minamata-inspired,probable_violation,MIN_R04,mercury_contaminated_effluent,treatment,Minamata-inspired__probable_violation,917,0,yes
CASE_0919,train,70/15/15,Minamata-inspired,human_review_required,MIN_R02,mercury_waste,waste_handling,Minamata-inspired__human_review_required,919,0,yes
CASE_0920,train,70/15/15,Rotterdam-inspired,human_review_required,ROT_R02,hazardous_chemical,cross_border_sale,Rotterdam-inspired__human_review_required,920,0,yes
CASE_0922,train,70/15/15,Minamata-inspired,confirmed_violation,MIN_R05,mercury_air_emission,release,Minamata-inspired__confirmed_violation,922,0,yes
CASE_0923,train,70/15/15,Basel-inspired,no_violation,BAS_R01,hazardous_waste,movement,Basel-inspired__no_violation,923,0,yes
CASE_0925,train,70/15/15,Montreal-inspired,human_review_required,MON_R02,CFC_stock,production,Montreal-inspired__human_review_required,925,0,yes
CASE_0926,train,70/15/15,Montreal-inspired,human_review_required,MON_R05,refrigerant_stock,import,Montreal-inspired__human_review_required,926,0,yes
CASE_0927,train,70/15/15,Montreal-inspired,no_violation,MON_R01,controlled_ODS,import,Montreal-inspired__no_violation,927,0,yes
CASE_0929,train,70/15/15,Montreal-inspired,confirmed_violation,MON_R03,HCFC_batch,use,Montreal-inspired__confirmed_violation,929,0,yes
CASE_0930,train,70/15/15,Basel-inspired,no_violation,BAS_R05,spent_acid,movement,Basel-inspired__no_violation,930,0,yes
CASE_0931,train,70/15/15,Minamata-inspired,probable_violation,MIN_R05,mercury_air_emission,release,Minamata-inspired__probable_violation,931,0,yes
CASE_0933,train,70/15/15,Montreal-inspired,confirmed_violation,MON_R05,refrigerant_stock,import,Montreal-inspired__confirmed_violation,933,0,yes
CASE_0934,train,70/15/15,Rotterdam-inspired,probable_violation,ROT_R02,hazardous_chemical,cross_border_sale,Rotterdam-inspired__probable_violation,934,0,yes
CASE_0935,train,70/15/15,Montreal-inspired,insufficient_evidence,MON_R05,refrigerant_stock,import,Montreal-inspired__insufficient_evidence,935,0,yes
CASE_0936,train,70/15/15,Basel-inspired,no_violation,BAS_R05,spent_acid,movement,Basel-inspired__no_violation,936,0,yes
CASE_0937,train,70/15/15,Basel-inspired,no_violation,BAS_R03,contaminated_sludge,transfer,Basel-inspired__no_violation,937,0,yes
CASE_0938,train,70/15/15,Rotterdam-inspired,confirmed_violation,ROT_R04,restricted_solvent,export,Rotterdam-inspired__confirmed_violation,938,0,yes
CASE_0939,train,70/15/15,Rotterdam-inspired,no_violation,ROT_R01,listed_pesticide,export,Rotterdam-inspired__no_violation,939,0,yes
CASE_0940,train,70/15/15,Stockholm-inspired,no_violation,STO_R03,obsolete_pesticide_POP,disposal,Stockholm-inspired__no_violation,940,0,yes
CASE_0942,train,70/15/15,Montreal-inspired,insufficient_evidence,MON_R02,CFC_stock,production,Montreal-inspired__insufficient_evidence,942,0,yes
CASE_0943,train,70/15/15,Rotterdam-inspired,confirmed_violation,ROT_R01,listed_pesticide,export,Rotterdam-inspired__confirmed_violation,943,0,yes
CASE_0944,train,70/15/15,Rotterdam-inspired,no_violation,ROT_R01,listed_pesticide,export,Rotterdam-inspired__no_violation,944,0,yes
CASE_0946,train,70/15/15,Montreal-inspired,insufficient_evidence,MON_R05,refrigerant_stock,import,Montreal-inspired__insufficient_evidence,946,0,yes
CASE_0947,train,70/15/15,Montreal-inspired,human_review_required,MON_R01,controlled_ODS,import,Montreal-inspired__human_review_required,947,0,yes
CASE_0948,train,70/15/15,Basel-inspired,no_violation,BAS_R03,contaminated_sludge,transfer,Basel-inspired__no_violation,948,0,yes
CASE_0949,train,70/15/15,Basel-inspired,human_review_required,BAS_R02,waste_solvent,export,Basel-inspired__human_review_required,949,0,yes
CASE_0950,train,70/15/15,Rotterdam-inspired,probable_violation,ROT_R03,industrial_precursor,shipment,Rotterdam-inspired__probable_violation,950,0,yes
CASE_0951,train,70/15/15,Stockholm-inspired,confirmed_violation,STO_R02,PCB_stock,storage,Stockholm-inspired__confirmed_violation,951,0,yes
CASE_0953,train,70/15/15,Minamata-inspired,insufficient_evidence,MIN_R02,mercury_waste,waste_handling,Minamata-inspired__insufficient_evidence,953,0,yes
CASE_0954,train,70/15/15,Montreal-inspired,confirmed_violation,MON_R01,controlled_ODS,import,Montreal-inspired__confirmed_violation,954,0,yes
CASE_0955,train,70/15/15,Basel-inspired,human_review_required,BAS_R03,contaminated_sludge,transfer,Basel-inspired__human_review_required,955,0,yes
CASE_0956,train,70/15/15,Rotterdam-inspired,no_violation,ROT_R05,listed_formulation,cross_border_sale,Rotterdam-inspired__no_violation,956,0,yes
CASE_0957,train,70/15/15,Montreal-inspired,probable_violation,MON_R05,refrigerant_stock,import,Montreal-inspired__probable_violation,957,0,yes
CASE_0959,train,70/15/15,Montreal-inspired,confirmed_violation,MON_R02,CFC_stock,production,Montreal-inspired__confirmed_violation,959,0,yes
CASE_0960,train,70/15/15,Basel-inspired,confirmed_violation,BAS_R05,spent_acid,movement,Basel-inspired__confirmed_violation,960,0,yes
CASE_0961,train,70/15/15,Montreal-inspired,probable_violation,MON_R05,refrigerant_stock,import,Montreal-inspired__probable_violation,961,0,yes
CASE_0963,train,70/15/15,Basel-inspired,probable_violation,BAS_R02,waste_solvent,export,Basel-inspired__probable_violation,963,0,yes
CASE_0965,train,70/15/15,Rotterdam-inspired,confirmed_violation,ROT_R05,listed_formulation,cross_border_sale,Rotterdam-inspired__confirmed_violation,965,0,yes
CASE_0966,train,70/15/15,Minamata-inspired,no_violation,MIN_R01,mercury_release,release,Minamata-inspired__no_violation,966,0,yes
CASE_0967,train,70/15/15,Minamata-inspired,probable_violation,MIN_R03,mercury_sludge,storage,Minamata-inspired__probable_violation,967,0,yes
CASE_0968,train,70/15/15,Montreal-inspired,confirmed_violation,MON_R02,CFC_stock,production,Montreal-inspired__confirmed_violation,968,0,yes
CASE_0969,train,70/15/15,Minamata-inspired,no_violation,MIN_R05,mercury_air_emission,release,Minamata-inspired__no_violation,969,0,yes
CASE_0970,train,70/15/15,Stockholm-inspired,insufficient_evidence,STO_R01,listed_POP,use,Stockholm-inspired__insufficient_evidence,970,0,yes
CASE_0971,train,70/15/15,Stockholm-inspired,probable_violation,STO_R01,listed_POP,use,Stockholm-inspired__probable_violation,971,0,yes
CASE_0972,train,70/15/15,Minamata-inspired,insufficient_evidence,MIN_R02,mercury_waste,waste_handling,Minamata-inspired__insufficient_evidence,972,0,yes
CASE_0973,train,70/15/15,Basel-inspired,probable_violation,BAS_R05,spent_acid,movement,Basel-inspired__probable_violation,973,0,yes
CASE_0974,train,70/15/15,Basel-inspired,confirmed_violation,BAS_R04,e_waste_residue,disposal_transfer,Basel-inspired__confirmed_violation,974,0,yes
CASE_0975,train,70/15/15,Stockholm-inspired,no_violation,STO_R03,obsolete_pesticide_POP,disposal,Stockholm-inspired__no_violation,975,0,yes
CASE_0976,train,70/15/15,Montreal-inspired,insufficient_evidence,MON_R04,ODS_blend,sale,Montreal-inspired__insufficient_evidence,976,0,yes
CASE_0977,train,70/15/15,Basel-inspired,insufficient_evidence,BAS_R01,hazardous_waste,movement,Basel-inspired__insufficient_evidence,977,0,yes
CASE_0979,train,70/15/15,Stockholm-inspired,no_violation,STO_R04,POP_contaminated_material,treatment,Stockholm-inspired__no_violation,979,0,yes
CASE_0982,train,70/15/15,Basel-inspired,probable_violation,BAS_R03,contaminated_sludge,transfer,Basel-inspired__probable_violation,982,0,yes
CASE_0983,train,70/15/15,Stockholm-inspired,human_review_required,STO_R03,obsolete_pesticide_POP,disposal,Stockholm-inspired__human_review_required,983,0,yes
CASE_0987,train,70/15/15,Minamata-inspired,human_review_required,MIN_R02,mercury_waste,waste_handling,Minamata-inspired__human_review_required,987,0,yes
CASE_0988,train,70/15/15,Stockholm-inspired,confirmed_violation,STO_R04,POP_contaminated_material,treatment,Stockholm-inspired__confirmed_violation,988,0,yes
CASE_0989,train,70/15/15,Montreal-inspired,confirmed_violation,MON_R05,refrigerant_stock,import,Montreal-inspired__confirmed_violation,989,0,yes
CASE_0990,train,70/15/15,Minamata-inspired,confirmed_violation,MIN_R04,mercury_contaminated_effluent,treatment,Minamata-inspired__confirmed_violation,990,0,yes
CASE_0991,train,70/15/15,Stockholm-inspired,confirmed_violation,STO_R01,listed_POP,use,Stockholm-inspired__confirmed_violation,991,0,yes
CASE_0992,train,70/15/15,Minamata-inspired,no_violation,MIN_R05,mercury_air_emission,release,Minamata-inspired__no_violation,992,0,yes
CASE_0993,train,70/15/15,Minamata-inspired,probable_violation,MIN_R05,mercury_air_emission,release,Minamata-inspired__probable_violation,993,0,yes
CASE_0994,train,70/15/15,Rotterdam-inspired,confirmed_violation,ROT_R04,restricted_solvent,export,Rotterdam-inspired__confirmed_violation,994,0,yes
CASE_0995,train,70/15/15,Minamata-inspired,confirmed_violation,MIN_R03,mercury_sludge,storage,Minamata-inspired__confirmed_violation,995,0,yes
CASE_0996,train,70/15/15,Rotterdam-inspired,probable_violation,ROT_R04,restricted_solvent,export,Rotterdam-inspired__probable_violation,996,0,yes
CASE_0998,train,70/15/15,Rotterdam-inspired,no_violation,ROT_R05,listed_formulation,cross_border_sale,Rotterdam-inspired__no_violation,998,0,yes
CASE_1002,train,70/15/15,Rotterdam-inspired,confirmed_violation,ROT_R04,restricted_solvent,export,Rotterdam-inspired__confirmed_violation,1002,0,yes
CASE_1004,train,70/15/15,Montreal-inspired,human_review_required,MON_R03,HCFC_batch,use,Montreal-inspired__human_review_required,1004,0,yes
CASE_1005,train,70/15/15,Montreal-inspired,probable_violation,MON_R03,HCFC_batch,use,Montreal-inspired__probable_violation,1005,0,yes
CASE_1008,train,70/15/15,Minamata-inspired,confirmed_violation,MIN_R02,mercury_waste,waste_handling,Minamata-inspired__confirmed_violation,1008,0,yes
CASE_1012,train,70/15/15,Rotterdam-inspired,confirmed_violation,ROT_R01,listed_pesticide,export,Rotterdam-inspired__confirmed_violation,1012,0,yes
CASE_1013,train,70/15/15,Stockholm-inspired,confirmed_violation,STO_R01,listed_POP,use,Stockholm-inspired__confirmed_violation,1013,0,yes
CASE_1014,train,70/15/15,Stockholm-inspired,human_review_required,STO_R02,PCB_stock,storage,Stockholm-inspired__human_review_required,1014,0,yes
CASE_1015,train,70/15/15,Rotterdam-inspired,no_violation,ROT_R02,hazardous_chemical,cross_border_sale,Rotterdam-inspired__no_violation,1015,0,yes
CASE_1016,train,70/15/15,Basel-inspired,human_review_required,BAS_R04,e_waste_residue,disposal_transfer,Basel-inspired__human_review_required,1016,0,yes
CASE_1017,train,70/15/15,Rotterdam-inspired,insufficient_evidence,ROT_R04,restricted_solvent,export,Rotterdam-inspired__insufficient_evidence,1017,0,yes
